months_as_customer,age,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,fraud_reported,claim_severity_ratio,injury_ratio,vehicle_ratio,from_bind_to_incident_months,is_high_risk_hobby,incident_severity_encoded,claim_x_tenure
43,43,500/1000,500,1320.39,0,FEMALE,armed-forces,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Ambulance,WV,16,1,Unknown,2,1,Unknown,79970,Honda,1,60.5654389990836,0.09090909090909091,0.6363636363636364,206,0,2,16473820
253,41,100/300,1000,1435.09,0,FEMALE,machine-op-inspct,not-in-family,36600,0,Single Vehicle Collision,Rear Collision,Police,SC,17,1,NO,2,0,Unknown,56610,Chevrolet,0,39.44700332383335,0.1111111111111111,0.7777777777777778,128,0,3,7246080
152,30,500/1000,500,1448.54,0,FEMALE,craft-repair,wife,58600,0,Single Vehicle Collision,Side Collision,Fire,VA,9,1,YES,1,1,Unknown,84590,Toyota,1,58.39673050105624,0.09090909090909091,0.8181818181818182,62,0,2,5244580
160,38,250/500,500,1733.56,0,MALE,sales,wife,0,-43800,Multi-vehicle Collision,Side Collision,Fire,SC,13,3,NO,2,1,YES,66780,Mercedes,0,38.52188559957544,0.1111111111111111,0.6666666666666666,63,0,2,4207140
56,36,100/300,500,1533.07,0,MALE,farming-fishing,own-child,0,-28800,Single Vehicle Collision,Rear Collision,Police,NC,13,1,YES,1,2,YES,58500,Ford,0,38.158727259681555,0.0,0.8888888888888888,62,0,2,3627000
286,41,100/300,500,1106.77,0,FEMALE,prof-specialty,other-relative,45500,-62500,Parked Car,Unknown,Police,WV,3,1,Unknown,2,0,NO,5000,Dodge,0,4.517650460348582,0.1,0.8,161,0,0,805000
3,29,100/300,500,995.7,5000000,FEMALE,priv-house-serv,unmarried,0,0,Parked Car,Unknown,Police,PA,3,1,Unknown,2,1,Unknown,5000,Mercedes,1,5.021592849251783,0.1,0.7,266,1,0,1330000
286,41,250/500,1000,1298.85,6000000,FEMALE,sales,other-relative,71300,-70300,Multi-vehicle Collision,Front Collision,Ambulance,NY,16,3,Unknown,1,3,YES,54450,Saab,0,41.92169996535397,0.1111111111111111,0.6666666666666666,192,0,2,10454400
239,38,250/500,1000,1276.73,5000000,FEMALE,handlers-cleaners,other-relative,0,0,Multi-vehicle Collision,Front Collision,Police,WV,12,3,NO,1,3,Unknown,61920,Saab,0,48.49889953239918,0.1111111111111111,0.7777777777777778,293,0,2,18142560
64,29,250/500,2000,1202.28,0,MALE,exec-managerial,other-relative,0,-61400,Single Vehicle Collision,Side Collision,Ambulance,VA,4,1,Unknown,1,2,NO,43700,Nissan,1,36.34760621485844,0.1,0.8,38,1,1,1660600
98,31,100/300,500,671.92,0,MALE,machine-op-inspct,wife,0,-26400,Single Vehicle Collision,Front Collision,Other,NC,3,1,Unknown,2,0,Unknown,64080,Ford,0,95.36849624955353,0.1111111111111111,0.7777777777777778,299,0,1,19159920
16,35,250/500,1000,1358.03,0,MALE,sales,own-child,59300,-31400,Single Vehicle Collision,Rear Collision,Other,SC,0,1,NO,2,1,Unknown,55000,Volkswagen,1,40.49984168243706,0.18181818181818182,0.6363636363636364,290,1,3,15950000
70,27,250/500,1000,1008.79,4000000,FEMALE,adm-clerical,own-child,46000,0,Vehicle Theft,Unknown,Police,WV,19,1,NO,2,3,Unknown,4400,Toyota,0,4.361660999811655,0.0,0.875,125,0,0,550000
75,27,100/300,1000,1141.1,0,MALE,armed-forces,other-relative,0,0,Multi-vehicle Collision,Side Collision,Police,SC,15,2,Unknown,0,1,YES,71640,Toyota,0,62.78152659714311,0.08333333333333333,0.75,254,0,1,18196560
246,44,100/300,1000,1397.0,0,MALE,machine-op-inspct,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Other,NY,6,1,NO,1,0,NO,61740,Accura,0,44.194702934860416,0.1111111111111111,0.7777777777777778,237,0,1,14632380
110,27,500/1000,1000,1664.66,0,FEMALE,priv-house-serv,own-child,0,-66200,Single Vehicle Collision,Side Collision,Ambulance,SC,3,1,Unknown,0,3,Unknown,57500,Audi,0,34.541588072038735,0.1,0.8,66,0,3,3795000
236,39,250/500,1000,1151.39,4000000,FEMALE,exec-managerial,wife,0,-63900,Parked Car,Unknown,Police,NY,17,1,YES,0,0,Unknown,8700,Accura,0,7.556084384960786,0.1,0.7,217,0,1,1887900
267,46,100/300,2000,1546.01,0,FEMALE,adm-clerical,wife,0,0,Multi-vehicle Collision,Front Collision,Police,VA,4,4,NO,2,1,Unknown,77100,Volkswagen,0,49.87031131752059,0.2,0.7,124,0,3,9560400
463,57,250/500,500,1063.67,0,MALE,priv-house-serv,wife,0,0,Single Vehicle Collision,Front Collision,Police,NY,14,1,NO,2,0,YES,59400,Dodge,0,55.84438782705162,0.1111111111111111,0.7777777777777778,282,0,1,16750800
303,46,100/300,1000,709.14,0,MALE,machine-op-inspct,husband,0,0,Multi-vehicle Collision,Rear Collision,Fire,NY,3,3,NO,1,0,NO,54890,Toyota,0,77.40361564712187,0.18181818181818182,0.7272727272727273,120,0,1,6586800
137,30,250/500,500,1039.55,0,MALE,exec-managerial,unmarried,55600,-59700,Multi-vehicle Collision,Front Collision,Other,WV,4,3,Unknown,2,1,Unknown,74030,Chevrolet,0,71.21350584387476,0.09090909090909091,0.7272727272727273,38,0,1,2813140
56,42,250/500,500,1339.39,0,FEMALE,adm-clerical,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Other,NY,13,1,Unknown,1,2,YES,61490,BMW,0,45.90895855576046,0.18181818181818182,0.6363636363636364,223,1,3,13712270
75,27,250/500,1000,1202.75,0,MALE,handlers-cleaners,not-in-family,57900,-90100,Multi-vehicle Collision,Front Collision,Police,SC,23,3,NO,0,2,YES,79560,Volkswagen,0,66.14840989399293,0.08333333333333333,0.75,269,0,1,21401640
131,33,100/300,2000,1081.17,0,MALE,sales,wife,0,-65200,Parked Car,Unknown,Police,NY,3,1,Unknown,0,1,NO,4900,Toyota,0,4.532127232535124,0.1,0.8,291,0,1,1425900
153,34,250/500,500,991.39,0,MALE,tech-support,other-relative,45600,-61400,Multi-vehicle Collision,Side Collision,Other,WV,0,3,Unknown,1,0,NO,77770,Nissan,0,78.44541502335106,0.18181818181818182,0.6363636363636364,252,0,3,19598040
255,43,500/1000,500,984.02,0,FEMALE,transport-moving,unmarried,75800,0,Multi-vehicle Collision,Side Collision,Fire,SC,14,2,Unknown,2,2,Unknown,74700,Nissan,1,75.91309119733339,0.1,0.7,93,0,2,6947100
103,26,100/300,500,1354.83,0,MALE,tech-support,husband,66300,0,Multi-vehicle Collision,Front Collision,Police,NY,14,2,NO,2,2,Unknown,40600,Volkswagen,0,29.96685931076224,0.1,0.8,8,0,1,324800
97,28,100/300,1000,830.31,0,MALE,farming-fishing,husband,0,-32600,Single Vehicle Collision,Rear Collision,Ambulance,SC,22,1,Unknown,1,0,Unknown,45270,Jeep,0,54.52180510893522,0.2222222222222222,0.5555555555555556,59,0,3,2670930
214,36,100/300,2000,987.42,7000000,FEMALE,machine-op-inspct,own-child,0,0,Multi-vehicle Collision,Front Collision,Ambulance,NY,17,3,NO,0,3,Unknown,47080,Saab,0,47.679812035405405,0.09090909090909091,0.7272727272727273,175,0,1,8239000
438,57,500/1000,500,1119.29,0,FEMALE,machine-op-inspct,husband,0,0,Single Vehicle Collision,Side Collision,Police,SC,14,1,Unknown,0,0,NO,40700,Volkswagen,1,36.36233683853157,0.1,0.8,279,1,1,11355300
87,27,100/300,500,1048.39,0,FEMALE,transport-moving,own-child,0,0,Single Vehicle Collision,Side Collision,Police,NY,2,1,Unknown,2,1,YES,34650,Ford,0,33.05067770581558,0.18181818181818182,0.7272727272727273,133,0,1,4608450
27,28,500/1000,1000,1074.47,0,MALE,protective-serv,wife,0,0,Parked Car,Unknown,Police,WV,4,1,Unknown,2,0,Unknown,3200,Jeep,0,2.9782125140767075,0.125,0.75,270,0,0,864000
206,42,500/1000,1000,1230.76,0,MALE,machine-op-inspct,unmarried,0,-74200,Single Vehicle Collision,Rear Collision,Fire,VA,2,1,Unknown,1,1,NO,78980,Saab,1,64.17173128798466,0.09090909090909091,0.7272727272727273,254,0,2,20060920
127,31,500/1000,500,1255.02,0,MALE,sales,not-in-family,58200,0,Parked Car,Unknown,,SC,10,1,YES,1,0,NO,6160,Nissan,0,4.908288314130452,0.09090909090909091,0.7272727272727273,150,0,1,924000
422,60,100/300,1000,1555.52,0,FEMALE,machine-op-inspct,own-child,43600,-67800,Single Vehicle Collision,Front Collision,Ambulance,NC,11,1,YES,1,1,NO,85250,Mercedes,0,54.80482411026538,0.18181818181818182,0.7272727272727273,51,0,2,4347750
303,50,100/300,2000,836.11,5000000,MALE,sales,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Fire,SC,1,4,YES,1,2,NO,72840,Dodge,0,87.11772374448338,0.16666666666666666,0.75,214,0,2,15587760
228,40,100/300,500,1450.98,0,MALE,exec-managerial,husband,43700,0,Parked Car,Unknown,Police,WV,20,1,Unknown,0,2,NO,6050,Toyota,0,4.169595721512357,0.18181818181818182,0.6363636363636364,214,0,0,1294700
239,39,250/500,2000,625.08,0,FEMALE,protective-serv,wife,44200,-37000,Single Vehicle Collision,Front Collision,Fire,SC,10,1,NO,2,3,YES,87890,BMW,1,140.60600243168872,0.18181818181818182,0.7272727272727273,292,0,2,25663880
330,47,100/300,2000,1133.27,0,FEMALE,craft-repair,wife,0,-56400,Multi-vehicle Collision,Side Collision,Other,NY,20,2,Unknown,0,2,YES,60500,Ford,1,53.385336239378084,0.18181818181818182,0.7272727272727273,9,1,3,544500
128,35,500/1000,500,1366.6,0,FEMALE,machine-op-inspct,other-relative,0,0,Multi-vehicle Collision,Front Collision,Fire,NY,10,3,Unknown,2,1,NO,88220,Chevrolet,0,64.55436850578077,0.18181818181818182,0.6363636363636364,125,0,1,11027500
147,37,500/1000,1000,1439.9,6000000,FEMALE,prof-specialty,husband,0,-48400,Multi-vehicle Collision,Rear Collision,Other,SC,2,2,NO,1,2,NO,53680,Accura,0,37.280366692131395,0.18181818181818182,0.7272727272727273,65,0,3,3489200
287,45,500/1000,1000,1230.69,0,MALE,transport-moving,not-in-family,0,-54600,Single Vehicle Collision,Front Collision,Fire,VA,19,1,NO,0,2,NO,53800,Accura,0,43.71531417334991,0.1,0.8,90,0,1,4842000
142,29,100/300,2000,1307.68,0,FEMALE,craft-repair,husband,0,-48500,Single Vehicle Collision,Rear Collision,Police,NY,10,1,YES,1,2,NO,54360,Mercedes,1,41.56980300991068,0.08333333333333333,0.75,60,0,2,3261600
162,35,500/1000,2000,1124.69,0,FEMALE,handlers-cleaners,husband,0,0,Single Vehicle Collision,Side Collision,Police,WV,14,1,YES,0,3,YES,54340,Toyota,0,48.31553583654162,0.18181818181818182,0.7272727272727273,177,0,2,9618180
140,35,100/300,1000,1520.78,0,FEMALE,craft-repair,wife,0,-42900,Parked Car,Unknown,,SC,5,1,Unknown,0,2,YES,2860,Chevrolet,1,1.880613895500993,0.18181818181818182,0.7272727272727273,82,1,0,234520
106,28,100/300,2000,1609.11,0,MALE,craft-repair,own-child,0,0,Vehicle Theft,Unknown,Police,WV,8,1,YES,2,1,YES,5490,Saab,0,3.4118239275127245,0.0,0.7777777777777778,296,0,1,1625040
292,45,500/1000,1000,1358.91,0,MALE,craft-repair,unmarried,0,0,Vehicle Theft,Unknown,Police,WV,4,1,NO,0,2,Unknown,7370,Suburu,0,5.423464394257162,0.09090909090909091,0.7272727272727273,287,0,0,2115190
34,34,500/1000,500,1295.87,0,FEMALE,priv-house-serv,husband,0,0,Multi-vehicle Collision,Side Collision,Ambulance,NC,4,3,Unknown,1,0,NO,50800,Audi,1,39.201463109725516,0.1,0.8,273,1,2,13868400
290,48,250/500,500,1161.03,5000000,MALE,adm-clerical,not-in-family,45300,0,Multi-vehicle Collision,Side Collision,Fire,VA,20,2,Unknown,1,1,Unknown,41520,Nissan,0,35.76134983592155,0.125,0.75,21,0,1,871920
182,38,500/1000,2000,1441.06,0,FEMALE,armed-forces,husband,53800,-78300,Single Vehicle Collision,Side Collision,Police,NY,18,1,Unknown,2,3,YES,89650,Dodge,0,62.21115012560199,0.09090909090909091,0.7272727272727273,68,0,3,6096200
362,55,100/300,1000,1097.99,0,FEMALE,other-service,unmarried,44400,-71500,Multi-vehicle Collision,Rear Collision,Police,NY,0,3,NO,0,3,NO,39690,Suburu,0,36.147870199182144,0.0,1.0,74,0,3,2937060
143,32,500/1000,1000,1464.42,0,FEMALE,exec-managerial,husband,79900,0,Single Vehicle Collision,Rear Collision,Ambulance,SC,1,1,Unknown,2,0,NO,62260,Saab,0,42.51512544215457,0.09090909090909091,0.8181818181818182,174,0,2,10833240
183,38,250/500,500,1543.68,0,FEMALE,prof-specialty,not-in-family,20200,0,Single Vehicle Collision,Side Collision,Police,NC,17,1,NO,0,1,YES,51920,Audi,1,33.63391376451078,0.18181818181818182,0.7272727272727273,7,0,2,363440
254,40,250/500,500,1390.89,5000000,MALE,armed-forces,wife,0,-74400,Single Vehicle Collision,Front Collision,Other,NY,23,1,Unknown,2,2,Unknown,53460,Volkswagen,0,38.43582166814054,0.18181818181818182,0.7272727272727273,238,0,1,12723480
249,43,100/300,2000,1148.58,0,FEMALE,adm-clerical,not-in-family,0,-71200,Multi-vehicle Collision,Rear Collision,Fire,SC,4,3,YES,2,1,YES,57100,Honda,0,49.71355935154713,0.1,0.8,293,0,3,16730300
169,36,250/500,500,1616.26,0,MALE,exec-managerial,unmarried,50700,-57600,Multi-vehicle Collision,Front Collision,Ambulance,NY,0,3,NO,2,3,Unknown,77440,Dodge,0,47.913083291054654,0.18181818181818182,0.7272727272727273,193,0,3,14945920
235,40,500/1000,500,1398.94,0,MALE,craft-repair,husband,0,0,Single Vehicle Collision,Side Collision,Ambulance,NY,11,1,NO,1,2,NO,68300,Suburu,0,48.822680029164935,0.1,0.7,231,0,1,15777300
112,32,500/1000,1000,1238.92,0,MALE,other-service,other-relative,57800,-53700,Parked Car,Unknown,,NY,4,1,Unknown,0,2,Unknown,5060,Honda,0,4.0842023698059595,0.09090909090909091,0.7272727272727273,181,0,0,915860
16,32,100/300,1000,968.46,0,MALE,tech-support,not-in-family,50800,-66200,Multi-vehicle Collision,Side Collision,Ambulance,WV,0,3,Unknown,0,2,Unknown,59400,Dodge,1,61.33448980856205,0.1111111111111111,0.6666666666666666,149,1,3,8850600
128,31,100/300,500,1045.12,0,FEMALE,transport-moving,other-relative,0,-28300,Multi-vehicle Collision,Side Collision,Ambulance,NY,2,3,NO,0,2,Unknown,69930,Ford,1,66.91097672994489,0.0,0.7777777777777778,257,1,2,17972010
103,27,100/300,1000,1537.33,0,FEMALE,handlers-cleaners,husband,0,-74800,Multi-vehicle Collision,Front Collision,Police,NY,11,3,YES,1,1,NO,77700,Jeep,0,50.54217376880696,0.1,0.7,86,0,1,6682200
356,54,500/1000,500,912.3,0,MALE,prof-specialty,wife,58500,-44000,Multi-vehicle Collision,Front Collision,Other,SC,23,3,NO,2,1,Unknown,68750,Audi,1,75.35898279074866,0.18181818181818182,0.6363636363636364,83,0,2,5706250
109,29,100/300,2000,1007.28,6000000,FEMALE,adm-clerical,husband,0,0,Multi-vehicle Collision,Side Collision,Police,NY,17,3,NO,1,3,YES,91080,Jeep,0,90.42172980700501,0.18181818181818182,0.6363636363636364,100,0,1,9108000
2,20,500/1000,1000,1189.98,4000000,FEMALE,craft-repair,other-relative,0,-54700,Single Vehicle Collision,Side Collision,Other,WV,22,1,NO,1,3,YES,48360,Audi,0,40.63933847627691,0.08333333333333333,0.75,142,0,1,6867120
198,34,250/500,1000,1576.41,0,MALE,handlers-cleaners,other-relative,0,-55100,Single Vehicle Collision,Side Collision,Other,WV,18,1,YES,1,1,YES,95000,Ford,0,60.263510127441464,0.1,0.8,140,0,2,13300000
107,32,100/300,500,1172.82,4000000,MALE,machine-op-inspct,other-relative,82100,0,Vehicle Theft,Unknown,Police,SC,8,1,Unknown,1,3,NO,3900,Ford,0,3.325318463191283,0.2,0.7,153,0,0,596700
252,39,500/1000,500,1312.22,9000000,MALE,transport-moving,other-relative,0,-33300,Multi-vehicle Collision,Front Collision,Other,NC,15,3,Unknown,0,3,NO,59400,Jeep,1,45.266799774428065,0.2,0.7,131,1,1,7781400
303,43,500/1000,1000,671.01,7000000,FEMALE,machine-op-inspct,other-relative,42900,-61500,Single Vehicle Collision,Rear Collision,Fire,NC,20,1,Unknown,2,0,Unknown,60210,Nissan,0,89.73040640228909,0.1111111111111111,0.7777777777777778,191,0,1,11500110
101,32,250/500,500,895.14,0,MALE,sales,other-relative,52600,-30400,Single Vehicle Collision,Front Collision,Ambulance,SC,4,1,Unknown,0,3,YES,43600,Suburu,0,48.70746475411668,0.2,0.7,155,0,1,6758000
446,57,100/300,2000,1373.21,0,MALE,adm-clerical,unmarried,42700,-64900,Multi-vehicle Collision,Front Collision,Police,SC,10,3,NO,0,0,NO,62800,Jeep,0,45.73226236336758,0.1,0.7,266,0,3,16704800
330,48,250/500,1000,1625.65,0,MALE,farming-fishing,husband,0,0,Single Vehicle Collision,Side Collision,Ambulance,VA,10,1,YES,1,3,Unknown,59500,Dodge,0,36.60074431765755,0.2,0.7,200,0,2,11900000
211,37,250/500,2000,1295.63,4000000,FEMALE,armed-forces,not-in-family,42200,-33800,Multi-vehicle Collision,Front Collision,Police,WV,22,3,YES,1,0,Unknown,53460,Honda,0,41.26177998348294,0.1111111111111111,0.7777777777777778,48,0,3,2566080
172,33,100/300,1000,1459.96,6000000,FEMALE,adm-clerical,wife,41300,-42000,Multi-vehicle Collision,Side Collision,Ambulance,NY,15,3,NO,0,1,NO,41690,Saab,0,28.55557686511959,0.18181818181818182,0.6363636363636364,34,0,3,1417460
316,46,100/300,500,1219.94,7000000,FEMALE,prof-specialty,wife,0,-51000,Single Vehicle Collision,Side Collision,Ambulance,NY,13,1,Unknown,0,1,YES,63100,Accura,0,51.72385527157073,0.1,0.7,44,0,1,2776400
435,60,500/1000,500,1064.49,5000000,MALE,priv-house-serv,other-relative,73500,-43300,Single Vehicle Collision,Front Collision,Ambulance,WV,23,1,NO,2,1,Unknown,62880,Mercedes,1,59.070540822365636,0.08333333333333333,0.75,98,1,3,6162240
344,51,100/300,1000,959.83,0,FEMALE,sales,not-in-family,0,-38700,Multi-vehicle Collision,Side Collision,Fire,NY,18,3,Unknown,2,2,YES,75400,BMW,1,78.55557755019117,0.23076923076923078,0.6153846153846154,79,0,2,5956600
204,40,250/500,2000,1767.02,0,MALE,machine-op-inspct,husband,0,-49300,Single Vehicle Collision,Rear Collision,Ambulance,SC,7,1,YES,1,1,NO,46200,Audi,0,26.14571425337574,0.09090909090909091,0.7272727272727273,257,0,3,11873400
278,47,500/1000,500,1285.01,0,MALE,machine-op-inspct,not-in-family,0,-39800,Single Vehicle Collision,Rear Collision,Ambulance,VA,21,1,NO,2,2,YES,58500,Toyota,0,45.52493754912413,0.1,0.8,81,0,2,4738500
434,57,500/1000,2000,1422.95,0,MALE,transport-moving,husband,0,0,Multi-vehicle Collision,Rear Collision,Other,SC,15,3,NO,1,3,NO,66240,Nissan,0,46.55117888892793,0.16666666666666666,0.6666666666666666,174,0,2,11525760
209,36,100/300,2000,1223.39,0,FEMALE,craft-repair,wife,0,0,Multi-vehicle Collision,Rear Collision,Ambulance,PA,17,3,Unknown,1,3,Unknown,65440,Jeep,0,53.49071023958018,0.125,0.75,60,0,3,3926400
250,43,500/1000,2000,1539.06,0,MALE,sales,other-relative,37800,0,Single Vehicle Collision,Front Collision,Fire,SC,2,1,NO,0,3,Unknown,64200,Ford,0,41.713773342169894,0.16666666666666666,0.6666666666666666,297,0,1,19067400
61,25,100/300,2000,988.06,0,FEMALE,other-service,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Ambulance,WV,1,3,YES,1,0,NO,32320,Dodge,0,32.71056413578123,0.125,0.75,204,0,1,6593280
80,28,500/1000,1000,1740.57,0,FEMALE,farming-fishing,wife,0,-18600,Single Vehicle Collision,Rear Collision,Police,SC,3,1,Unknown,0,1,Unknown,33480,Dodge,0,19.235078164049707,0.1111111111111111,0.7777777777777778,1,0,2,33480
25,38,250/500,1000,1540.91,7000000,MALE,adm-clerical,wife,40900,0,Vehicle Theft,Unknown,,VA,0,1,NO,1,1,YES,4320,Toyota,0,2.80353816900403,0.1111111111111111,0.6666666666666666,230,0,0,993600
4,29,250/500,500,1381.88,5000000,MALE,tech-support,other-relative,0,-77800,Vehicle Theft,Unknown,Police,SC,4,1,NO,0,2,Unknown,4200,Jeep,0,3.0393377138391173,0.2,0.7,152,0,0,638400
32,29,100/300,500,1446.98,0,MALE,adm-clerical,own-child,0,-45700,Multi-vehicle Collision,Front Collision,Ambulance,NY,11,3,YES,2,0,NO,57970,Saab,0,40.06275138564458,0.18181818181818182,0.7272727272727273,150,0,1,8695500
125,31,500/1000,500,1220.86,0,MALE,other-service,husband,55400,-40400,Parked Car,Unknown,,NY,4,1,YES,1,2,Unknown,4320,Saab,0,3.538489261668005,0.0,0.7777777777777778,25,0,0,108000
276,45,500/1000,500,948.1,0,FEMALE,machine-op-inspct,wife,44500,-61400,Multi-vehicle Collision,Front Collision,Fire,SC,11,3,Unknown,0,2,Unknown,69300,Ford,0,73.09355553211687,0.2,0.7,177,0,1,12266100
148,30,100/300,500,1471.24,0,FEMALE,farming-fishing,own-child,57500,-93600,Multi-vehicle Collision,Side Collision,Police,NC,4,3,NO,2,2,NO,32480,Dodge,0,22.076615643946603,0.125,0.75,153,0,1,4969440
222,38,100/300,2000,1157.97,0,MALE,machine-op-inspct,not-in-family,0,-64500,Single Vehicle Collision,Front Collision,Police,NY,20,1,Unknown,2,2,YES,60480,Accura,0,52.22933236612347,0.1111111111111111,0.7777777777777778,80,0,3,4838400
32,38,250/500,2000,566.11,5000000,MALE,armed-forces,unmarried,0,0,Parked Car,Unknown,Police,NC,22,1,YES,0,0,NO,2640,Honda,0,4.6634046386744625,0.16666666666666666,0.6666666666666666,249,0,0,657360
78,27,500/1000,500,1060.88,0,MALE,other-service,other-relative,0,-66500,Parked Car,Unknown,Police,SC,4,1,NO,0,3,NO,6050,Volkswagen,0,5.702812759218761,0.09090909090909091,0.7272727272727273,275,0,0,1663750
238,43,250/500,1000,1524.45,4000000,MALE,handlers-cleaners,wife,0,-44800,Multi-vehicle Collision,Rear Collision,Ambulance,NC,21,4,NO,0,0,NO,42700,Saab,1,28.010102004001443,0.1,0.8,225,1,3,9607500
313,47,250/500,1000,1556.17,0,MALE,prof-specialty,wife,63900,-53300,Single Vehicle Collision,Front Collision,Ambulance,SC,20,1,YES,1,3,NO,40260,Accura,1,25.87120944369831,0.09090909090909091,0.7272727272727273,22,0,2,885720
334,50,500/1000,500,1216.24,0,MALE,priv-house-serv,wife,26700,-47200,Single Vehicle Collision,Rear Collision,Fire,NY,7,1,NO,2,0,Unknown,50000,Chevrolet,0,41.11030717621522,0.1,0.7,62,0,2,3100000
190,35,250/500,500,1484.72,5000000,FEMALE,tech-support,husband,0,0,Parked Car,Unknown,,NY,4,1,NO,0,1,NO,3840,Saab,0,2.586346247103831,0.16666666666666666,0.75,74,0,0,284160
194,41,250/500,500,1203.81,0,MALE,transport-moving,not-in-family,52500,-51300,Multi-vehicle Collision,Rear Collision,Police,WV,17,3,Unknown,0,2,Unknown,95900,Saab,0,79.66373431023169,0.14285714285714285,0.6428571428571429,263,0,1,25221700
290,47,250/500,1000,1393.34,0,MALE,exec-managerial,other-relative,0,-61400,Multi-vehicle Collision,Side Collision,Ambulance,WV,20,3,YES,1,3,YES,56160,Audi,0,40.306027243888785,0.1111111111111111,0.6666666666666666,77,0,1,4324320
26,42,100/300,1000,1484.48,0,MALE,armed-forces,not-in-family,50700,-36300,Single Vehicle Collision,Side Collision,Police,SC,10,1,NO,2,3,Unknown,63030,Saab,0,42.45931235179996,0.09090909090909091,0.7272727272727273,53,0,2,3340590
254,41,250/500,500,1581.27,5000000,FEMALE,handlers-cleaners,own-child,42200,-48000,Single Vehicle Collision,Front Collision,Police,NY,8,1,YES,2,2,NO,63470,BMW,0,40.1386227525976,0.09090909090909091,0.7272727272727273,228,0,1,14471160
